ecosystem,namespace,name,version,repo_url,resolution_source
cargo,,autocfg,1.0.1,https://github.com/cuviper/autocfg,deps_dev
cargo,,autocfg,1.1.0,https://github.com/cuviper/autocfg,deps_dev
cargo,,autocfg,1.2.0,https://github.com/cuviper/autocfg,deps_dev
cargo,,autocfg,1.3.0,https://github.com/cuviper/autocfg,deps_dev
cargo,,autocfg,1.4.0,https://github.com/cuviper/autocfg,deps_dev
cargo,,autocfg,1.5.0,https://github.com/cuviper/autocfg,deps_dev
cargo,,automod,1.0.14,https://github.com/dtolnay/automod,deps_dev
cargo,,av1-grain,0.2.2,https://github.com/rust-av/av1-grain,deps_dev
cargo,,avif-serialize,0.8.1,https://github.com/kornelski/avif-serialize,deps_dev
cargo,,axum,0.7.5,https://github.com/tokio-rs/axum,deps_dev
cargo,,axum,0.8.6,https://github.com/tokio-rs/axum,deps_dev
cargo,,axum-core,0.4.5,https://github.com/tokio-rs/axum,deps_dev
cargo,,axum-core,0.5.5,https://github.com/tokio-rs/axum,deps_dev
cargo,,backtrace,0.3.48,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.66,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.67,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.68,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.69,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.71,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.72,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.73,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.74,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.75,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace,0.3.999,https://github.com/rust-lang/backtrace-rs,deps_dev
cargo,,backtrace-ext,0.2.1,https://github.com/gankra/backtrace-ext,deps_dev
cargo,,base16ct,0.2.0,https://github.com/RustCrypto/formats,deps_dev
cargo,,base64,0.11.0,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.12.3,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.13.0,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.13.1,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.13.999,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.21.2,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.21.3,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.21.4,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.21.7,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.21.999,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64,0.22.1,https://github.com/marshallpierce/rust-base64,deps_dev
cargo,,base64-simd,0.7.0,https://github.com/Nugine/simd,deps_dev
cargo,,base64-simd,0.8.0,https://github.com/Nugine/simd,deps_dev
cargo,,base64ct,1.5.3,https://github.com/RustCrypto/formats,deps_dev
cargo,,base64ct,1.8.0,https://github.com/RustCrypto/formats,deps_dev
cargo,,basic-toml,0.1.1,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,basic-toml,0.1.2,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,basic-toml,0.1.3,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,basic-toml,0.1.4,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,basic-toml,0.1.8,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,basic-toml,0.1.9,https://github.com/dtolnay/basic-toml,deps_dev
cargo,,bench-collections-gtest,0.1.0,,none
cargo,,bencher,0.1.5,https://github.com/bluss/bencher/,deps_dev
cargo,,better_scoped_tls,1.0.0,https://github.com/swc-project/swc,deps_dev
cargo,,better_scoped_tls,1.0.1,https://github.com/swc-project/swc,deps_dev
cargo,,bhttp,0.3.1,https://github.com/martinthomson/ohttp,deps_dev
cargo,,bimap,0.6.3,https://github.com/billyrieger/bimap-rs/,deps_dev
cargo,,binary-merge,0.1.2,https://github.com/rklaehn/binary-merge,deps_dev
cargo,,binary_http,0.1.0,,none
cargo,,bincode,1.3.3,https://github.com/bincode-org/bincode,deps_dev
cargo,,bindgen,0.58.1,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.61.0,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.63.999,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.64.999,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.69.4,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.69.5,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,bindgen,0.70.1,https://github.com/rust-lang/rust-bindgen,deps_dev
cargo,,binding_macros,20.0.0,https://github.com/swc-project/swc,deps_dev
cargo,,binding_macros,34.0.0,https://github.com/swc-project/swc,deps_dev
cargo,,binding_macros,43.0.0,https://github.com/swc-project/swc,deps_dev
cargo,,bit-set,0.5.2,https://github.com/contain-rs/bit-set,deps_dev
cargo,,bit-set,0.5.3,https://github.com/contain-rs/bit-set,deps_dev
cargo,,bit-set,0.8.0,https://github.com/contain-rs/bit-set,deps_dev
cargo,,bit-vec,0.6.3,https://github.com/contain-rs/bit-vec,deps_dev
cargo,,bit-vec,0.8.0,https://github.com/contain-rs/bit-vec,deps_dev
cargo,,bitcoin-io,0.1.3,https://github.com/rust-bitcoin/rust-bitcoin,deps_dev
cargo,,bitcoin_hashes,0.14.0,https://github.com/rust-bitcoin/rust-bitcoin,deps_dev
cargo,,bitfield,0.18.1,https://github.com/dzamlo/rust-bitfield,deps_dev
cargo,,bitfield-macros,0.18.1,https://github.com/dzamlo/rust-bitfield,deps_dev
cargo,,bitflags,1.0.3,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,1.2.1,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,1.3.2,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,1.999.999,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.10.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.4.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.4.1,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.4.2,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.5.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.6.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.8.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.9.0,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.9.1,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.9.2,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitflags,2.9.4,https://github.com/bitflags/bitflags,deps_dev
cargo,,bitreader,0.3.6,https://github.com/irauta/bitreader,deps_dev
cargo,,bits,0.2.0,https://github.com/freebroccolo/bits.rs,deps_dev
cargo,,bits_client,0.2.0,,none
cargo,,bitsdownload,0.1.0,,none
cargo,,bitstream-io,2.5.3,https://github.com/tuffy/bitstream-io,deps_dev
cargo,,bitvec,0.19.6,https://github.com/bitvecto-rs/bitvec,deps_dev
cargo,,bitvec,1.0.1,https://github.com/bitvecto-rs/bitvec,deps_dev
cargo,,blake3,1.3.3,https://github.com/BLAKE3-team/BLAKE3,deps_dev
cargo,,blake3,1.5.5,https://github.com/BLAKE3-team/BLAKE3,deps_dev
cargo,,blake3,1.8.2,https://github.com/BLAKE3-team/BLAKE3,deps_dev
cargo,,block,0.1.6,http://github.com/SSheldon/rust-block,deps_dev
cargo,,block-buffer,0.10.3,https://github.com/RustCrypto/utils,deps_dev
cargo,,block-buffer,0.10.4,https://github.com/RustCrypto/utils,deps_dev
cargo,,block-padding,0.3.3,https://github.com/RustCrypto/utils,deps_dev
cargo,,block-sys,0.2.1,https://github.com/madsmtm/objc2,deps_dev
cargo,,block2,0.3.0,https://github.com/madsmtm/objc2,deps_dev
cargo,,blocking,1.2.0,https://github.com/smol-rs/blocking,deps_dev
cargo,,blocking,1.3.1,https://github.com/smol-rs/blocking,deps_dev
cargo,,blocking,1.5.1,https://github.com/smol-rs/blocking,deps_dev
cargo,,blocking,1.6.0,https://github.com/smol-rs/blocking,deps_dev
cargo,,blocking,1.6.1,https://github.com/smol-rs/blocking,deps_dev
cargo,,blst,0.3.16,https://github.com/supranational/blst,deps_dev
cargo,,bookmark_sync,0.1.0,,none
cargo,,borsh,1.5.5,https://github.com/near/borsh-rs,deps_dev
cargo,,breakpad-symbols,0.21.1,https://github.com/rust-minidump/rust-minidump,deps_dev
cargo,,breakpad-symbols,0.22.1,https://github.com/rust-minidump/rust-minidump,deps_dev
cargo,,breakpad-symbols,0.24.0,https://github.com/rust-minidump/rust-minidump,deps_dev
cargo,,brotli,3.4.0,https://github.com/dropbox/rust-brotli,deps_dev
cargo,,brotli,3.5.0,https://github.com/dropbox/rust-brotli,deps_dev
cargo,,brotli,7.0.0,https://github.com/dropbox/rust-brotli,deps_dev
cargo,,brotli-decompressor,2.3.4,https://github.com/dropbox/rust-brotli-decompressor,deps_dev
cargo,,brotli-decompressor,2.5.1,https://github.com/dropbox/rust-brotli-decompressor,deps_dev
cargo,,brotli-decompressor,4.0.1,https://github.com/dropbox/rust-brotli-decompressor,deps_dev
cargo,,brownstone,3.0.0,https://github.com/Lucretiel/brownstone,deps_dev
cargo,,browserslist-data,0.1.0,https://github.com/browserslist/browserslist-rs,deps_dev
cargo,,browserslist-rs,0.17.0,https://github.com/browserslist/browserslist-rs,deps_dev
cargo,,browserslist-rs,0.19.0,https://github.com/browserslist/browserslist-rs,deps_dev
cargo,,bstr,0.2.11,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,0.2.15,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,0.2.16,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,0.2.17,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,1.10.0,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,1.11.1,https://github.com/BurntSushi/bstr,deps_dev
cargo,,bstr,1.11.3,https://github.com/BurntSushi/bstr,deps_dev
cargo,,build-image,0.1.0,,none
cargo,,build-parallel,0.1.2,https://github.com/jrmuizel/build-parallel,deps_dev
cargo,,build-target,0.4.0,https://github.com/OpenByteDev/build-target,deps_dev
cargo,,buildid_reader,0.1.0,,none
cargo,,buildid_reader_ffi,0.1.0,,none
cargo,,built,0.7.4,https://github.com/lukaslueg/built,deps_dev
cargo,,builtins-static,0.1.0,,none
cargo,,bumpalo,3.10.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.11.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.12.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.13.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.14.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.15.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.15.2,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.15.3,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.15.4,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.16.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.17.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.19.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.19.1,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.2.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.4.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.6.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.7.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.8.0,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bumpalo,3.9.1,https://github.com/fitzgen/bumpalo,deps_dev
cargo,,bus,2.4.1,https://github.com/jonhoo/bus,deps_dev
cargo,,byte-slice-cast,1.2.3,https://github.com/sdroege/bytes-num-slice-cast,deps_dev
cargo,,bytecheck,0.6.11,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck,0.6.12,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck,0.8.0,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck,0.8.1,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck_derive,0.6.11,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck_derive,0.6.12,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck_derive,0.8.0,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecheck_derive,0.8.1,https://github.com/rkyv/bytecheck,deps_dev
cargo,,bytecount,0.6.8,https://github.com/llogiq/bytecount,deps_dev
cargo,,bytemuck,1.14.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck,1.15.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck,1.2.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck,1.21.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck,1.22.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck,1.25.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck_derive,1.6.0,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck_derive,1.8.1,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,bytemuck_derive,1.9.3,https://github.com/Lokathor/bytemuck,deps_dev
cargo,,byteorder,1.3.4,https://github.com/BurntSushi/byteorder,deps_dev
cargo,,byteorder,1.4.2,https://github.com/BurntSushi/byteorder,deps_dev
cargo,,byteorder,1.4.3,https://github.com/BurntSushi/byteorder,deps_dev
cargo,,byteorder,1.5.0,https://github.com/BurntSushi/byteorder,deps_dev
cargo,,byteorder-lite,0.1.0,https://github.com/image-rs/byteorder-lite,deps_dev
cargo,,bytes,0.5.4,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,0.5.5,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,0.5.6,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.1.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.10.1,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.11.1,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.3.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.4.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.5.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.6.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes,1.9.0,https://github.com/tokio-rs/bytes,deps_dev
cargo,,bytes-str,0.2.7,https://github.com/dudykr/ddbase,deps_dev
cargo,,bytesize,1.3.0,https://github.com/bytesize-rs/bytesize,deps_dev
cargo,,bzip2,0.4.4,https://github.com/trifectatechfoundation/bzip2-rs,deps_dev
cargo,,bzip2,0.5.2,https://github.com/trifectatechfoundation/bzip2-rs,deps_dev
cargo,,bzip2-sys,0.1.11+1.0.8,https://github.com/alexcrichton/bzip2-rs,deps_dev
cargo,,bzip2-sys,0.1.13+1.0.8,https://github.com/alexcrichton/bzip2-rs,deps_dev
cargo,,c-kzg,2.1.5,,none
cargo,,cab,0.4.1,https://github.com/mdsteele/rust-cab,deps_dev
cargo,,cab,0.5.0,https://github.com/mdsteele/rust-cab,deps_dev
cargo,,cab,0.6.0,https://github.com/mdsteele/rust-cab,deps_dev
cargo,,cache-padded,1.2.0,https://github.com/smol-rs/cache-padded,deps_dev
cargo,,cachemap2,0.3.0,https://github.com/afranchuk/cachemap2,ecosystems
cargo,,calendrical_calculations,0.1.1,https://github.com/unicode-org/icu4x,deps_dev
cargo,,calloop,0.10.6,https://github.com/Smithay/calloop,deps_dev
cargo,,calloop,0.12.4,https://github.com/Smithay/calloop,deps_dev
cargo,,calloop,0.6.5,https://github.com/Smithay/calloop,deps_dev
cargo,,calloop,0.9.3,https://github.com/Smithay/calloop,deps_dev
cargo,,calloop-wayland-source,0.2.0,https://github.com/smithay/calloop-wayland-source,deps_dev
cargo,,camino,1.0.9,https://github.com/camino-rs/camino,deps_dev
cargo,,camino,1.1.2,https://github.com/camino-rs/camino,deps_dev
cargo,,camino,1.1.6,https://github.com/camino-rs/camino,deps_dev
cargo,,camino,1.1.9,https://github.com/camino-rs/camino,deps_dev
cargo,,cap-fs-ext,3.4.4,https://github.com/bytecodealliance/cap-std,deps_dev
cargo,,cap-primitives,3.4.4,https://github.com/bytecodealliance/cap-std,deps_dev
cargo,,cap-rand,3.4.4,https://github.com/bytecodealliance/cap-std,deps_dev
cargo,,cap-std,3.4.4,https://github.com/bytecodealliance/cap-std,deps_dev
cargo,,cap-time-ext,3.4.4,https://github.com/bytecodealliance/cap-std,deps_dev
cargo,,caps,0.5.5,https://github.com/lucab/caps-rs,deps_dev
cargo,,cargo-lock,8.0.3,https://github.com/rustsec/rustsec,deps_dev
cargo,,cargo-platform,0.1.2,https://github.com/rust-lang/cargo,deps_dev
cargo,,cargo-platform,0.1.3,https://github.com/rust-lang/cargo,deps_dev
cargo,,cargo-platform,0.1.9,https://github.com/rust-lang/cargo,deps_dev
cargo,,cargo_metadata,0.15.2,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cargo_metadata,0.15.3,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cargo_metadata,0.15.4,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cargo_metadata,0.18.1,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cargo_metadata,0.19.1,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cargo_metadata,0.19.2,https://github.com/oli-obk/cargo_metadata,deps_dev
cargo,,cascade_bloom_filter,0.1.0,,none
cargo,,cassowary,0.3.0,https://github.com/dylanede/cassowary-rs,deps_dev
cargo,,cast,0.2.3,https://github.com/japaric/cast.rs,deps_dev
cargo,,cast,0.2.7,https://github.com/japaric/cast.rs,deps_dev
cargo,,cast,0.3.0,https://github.com/japaric/cast.rs,deps_dev
cargo,,castaway,0.1.2,https://github.com/sagebind/castaway,deps_dev
cargo,,castaway,0.2.3,https://github.com/sagebind/castaway,deps_dev
cargo,,castaway,0.2.4,https://github.com/sagebind/castaway,deps_dev
cargo,,cbitset,0.2.0,https://gitlab.redox-os.org/redox-os/cbitset,deps_dev
cargo,,cc,1.0.0,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.56,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.59,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.60,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.67,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.72,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.73,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.74,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.76,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.77,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.78,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.79,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.83,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.86,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.88,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.89,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.90,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.94,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.95,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.96,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.97,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.98,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.0.99,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.1.0,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.1.22,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.12,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.16,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.22,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.3,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.31,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.33,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.41,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.55,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.7,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cc,1.2.9,https://github.com/rust-lang/cc-rs,deps_dev
cargo,,cert_storage,0.0.1,,none
cargo,,cesu8,1.1.0,https://github.com/emk/cesu8-rs,deps_dev
cargo,,cexpr,0.4.0,https://github.com/jethrogb/rust-cexpr,deps_dev
cargo,,cexpr,0.6.0,https://github.com/jethrogb/rust-cexpr,deps_dev
cargo,,cfg-expr,0.15.4,https://github.com/EmbarkStudios/cfg-expr,deps_dev
cargo,,cfg-if,0.1.10,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg-if,0.1.5,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg-if,1.0.0,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg-if,1.0.1,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg-if,1.0.3,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg-if,1.0.4,https://github.com/rust-lang/cfg-if,deps_dev
cargo,,cfg_aliases,0.1.1,https://github.com/katharostech/cfg_aliases,deps_dev
cargo,,cfg_aliases,0.2.1,https://github.com/katharostech/cfg_aliases,deps_dev
cargo,,cgl,0.3.2,https://github.com/servo/cgl-rs,deps_dev
cargo,,chardetng,0.1.9,https://github.com/hsivonen/chardetng,deps_dev
cargo,,chardetng_c,0.1.2,https://github.com/hsivonen/chardetng_c,deps_dev
cargo,,chlorine,1.0.10,https://github.com/Lokathor/chlorine,deps_dev
